stdno,schoolyear,term,course,section,units,grade,courserank,contrib
9241-13062,2015,FIRST,SOC 140,X,3,____,8,1.0000,
9241-13062,2015,FIRST,HUME 102,W,3,____,0,0.0000,
4469-51524,2015,FIRST,DEVC 153,Z,3,____,3,1.0000,
4469-51524,2015,FIRST,POSC 10,B,3,____,4,1.0000,
4469-51524,2015,FIRST,DEVC 135,C-1L,3,____,5,1.0000,
4469-51524,2015,FIRST,DEVC 125,CD-1L,3,____,7,1.0000,
4469-51524,2015,FIRST,DEVC 197,T-1R,3,____,0,0.0000,
7644-40719,2015,FIRST,ENSC 26,C-3L,3,____,7,1.0000,
7644-40719,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
0661-16974,2015,FIRST,ENSC 26,C-2L,3,____,4,1.0000,
3631-81038,2015,FIRST,MATH 26,S-1R,3,____,3,1.0000,
2142-75676,2015,FIRST,ENSC 26,C-2L,3,____,7,1.0000,
9279-03184,2015,FIRST,HUM 2(AH),W-4R,3,____,4,1.0000,
7946-14589,2015,FIRST,MATH 36,H-1R,5,____,3,1.0000,
2961-43065,2015,FIRST,MST 101c,AR1,1,____,3,1.0000,
2961-43065,2015,FIRST,MATH 26,S-1R,3,____,0,0.0000,
2961-43065,2015,FIRST,BIO 70,Z,3,____,0,0.0000,
0633-23155,2015,FIRST,CMSC 131,C-4L,3,____,2,1.0000,
0633-23155,2015,FIRST,CMSC 127,S-1L,3,____,3,1.0000,
0633-23155,2015,FIRST,CMSC 124,T-3L,3,____,4,1.0000,
0633-23155,2015,FIRST,CMSC 141,D-4L,3,____,0,0.0000,
4603-17389,2015,FIRST,HUM 2(AH),W-4R,3,____,6,1.0000,
5688-19134,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
8070-09567,2015,FIRST,ENSC 26,C-1L,3,____,3,1.0000,
2242-81099,2015,FIRST,IE 3,V,3,____,4,1.0000,
2755-54088,2015,FIRST,VETA 103,G-1L,3,____,2,1.0000,
2755-54088,2015,FIRST,ZOTC 111,AB,3,____,4,1.0000,
0117-56593,2015,FIRST,CMSC 11,T-2L,3,____,0,0.0000,
4749-55692,2015,FIRST,MATH 26,S-1R,3,____,1,1.0000,
4749-55692,2015,FIRST,HUM 2(AH),W-4R,3,____,4,1.0000,
5916-80666,2015,FIRST,MATH 38,T-1R,3,____,5,1.0000,
3221-65466,2015,FIRST,ABT 101,T,3,____,0,0.0000,
5083-76726,2015,FIRST,CHEM 44.0,B,3,____,4,1.0000,
5083-76726,2015,FIRST,CHEM 44.1,2L,2,____,5,1.0000,
4193-02615,2015,FIRST,MATH 2(MST),S,3,____,0,0.0000,
3035-34146,2015,FIRST,MATH 38,T-1R,3,____,7,1.0000,
2912-34337,2015,FIRST,MATH 101,Y-1L,3,____,3,1.0000,
2912-34337,2015,FIRST,HUM 2(AH),V-3R,3,____,6,1.0000,
7540-41826,2015,FIRST,MATH 26,S-1R,3,____,7,1.0000,
7316-38598,2015,FIRST,HUME 103,X,3,____,3,1.0000,
7316-38598,2015,FIRST,CERP 131,U,3,____,4,1.0000,
7316-38598,2015,FIRST,CERP 122,C,3,____,0,0.0000,
7316-38598,2015,FIRST,CERP 140,Y,3,____,0,0.0000,
7316-38598,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
7746-56862,2015,FIRST,STAT 172,AB-3L,3,____,5,1.0000,
2792-70227,2015,FIRST,FRM 104,GH-5L,3,____,4,1.0000,
2792-70227,2015,FIRST,SFI 100,U-2L,3,____,7,1.0000,
4138-01143,2015,FIRST,ENSC 26,C-1L,3,____,7,1.0000,
8084-40861,2015,FIRST,HUM 2(AH),W-4R,3,____,6,1.0000,
2107-45683,2015,FIRST,VETA 103,G-1L,3,____,1,1.0000,
2107-45683,2015,FIRST,ZOTC 111,AB,3,____,3,1.0000,
2107-45683,2015,FIRST,CHEM 40.0,X,3,____,5,1.0000,
2107-45683,2015,FIRST,CHEM 40.1,7L,1,____,6,1.0000,
2124-80029,2015,FIRST,MATH 17,U-4R,5,____,2,1.0000,
5117-35269,2015,FIRST,NASC 7(MST),U,3,____,7,1.0000,
4710-79826,2015,FIRST,MATH 101,Y-1L,3,____,1,1.0000,
8258-65124,2015,FIRST,CMSC 131,C-2L,3,____,2,1.0000,
8258-65124,2015,FIRST,CMSC 124,T-3L,3,____,3,1.0000,
8258-65124,2015,FIRST,CMSC 127,ST-4L,3,____,4,1.0000,
8258-65124,2015,FIRST,CMSC 100,EF-1L,3,____,5,1.0000,
8258-65124,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
3155-52069,2015,FIRST,MATH 36,H-1R,5,____,2,1.0000,
3155-52069,2015,FIRST,HUM 2(AH),W-4R,3,____,5,1.0000,
4984-92690,2015,FIRST,CMSC 100,EF-3L,3,____,2,1.0000,
4984-92690,2015,FIRST,CMSC 57,V-2L,3,____,3,1.0000,
1084-10418,2015,FIRST,STAT 172,AB-3L,3,____,4,1.0000,
1084-10418,2015,FIRST,CMSC 21,UV-1L,3,____,0,0.0000,
9300-49706,2015,FIRST,POSC 1(SSP),A-3R,3,____,7,1.0000,
4220-23980,2015,FIRST,MATH 36,H-1R,5,____,4,1.0000,
4741-56952,2015,FIRST,STAT 172,AB-3L,3,____,5,1.0000,
4741-56952,2015,FIRST,MATH 38,T-1R,3,____,8,1.0000,
6504-69879,2015,FIRST,PHYS 111,Y,3,____,3,1.0000,
0279-14137,2015,FIRST,MATH 38,T-1R,3,____,6,1.0000,
1822-20753,2015,FIRST,PE 2-BW,BW-CD,0,____,1,1.0000,
1822-20753,2015,FIRST,CERP 131,U,3,____,2,1.0000,
1822-20753,2015,FIRST,SOC 140,X,3,____,8,1.0000,
1822-20753,2015,FIRST,CERP 122,T,3,____,0,0.0000,
2867-98661,2015,FIRST,MATH 2(MST),S,3,____,2,1.0000,
9876-93815,2015,FIRST,HUM 2(AH),W-4R,3,____,7,1.0000,
9876-93815,2015,FIRST,MATH 2(MST),S,3,____,0,0.0000,
5953-13530,2015,FIRST,MATH 26,S-1R,3,____,4,1.0000,
4449-18875,2015,FIRST,CMSC 57,V-2L,3,____,3,1.0000,
0092-47067,2015,FIRST,EDUC 102,U,3,____,7,1.0000,
0092-47067,2015,FIRST,DEVC 125,CD-1L,3,____,8,1.0000,
0092-47067,2015,FIRST,DEVC 135,C-1L,3,____,0,0.0000,
0092-47067,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
0092-47067,2015,FIRST,DEVC 153,Z,3,____,0,0.0000,
2071-80878,2015,FIRST,MATH 38,T-1R,3,____,3,1.0000,
2945-25415,2015,FIRST,MATH 38,T-1R,3,____,5,1.0000,
2797-59614,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
3168-70837,2015,FIRST,CRPT 2,G-5L,3,____,8,1.0000,
7438-07330,2015,FIRST,VETA 103,G-1L,3,____,0,0.0000,
7438-07330,2015,FIRST,ZOTC 111,AB,3,____,0,0.0000,
7695-56432,2015,FIRST,MATH 2(MST),S,3,____,0,0.0000,
7695-56432,2015,FIRST,SOC 151,U,3,____,0,0.0000,
7518-03795,2015,FIRST,DEVC 153,Z,3,____,5,1.0000,
7518-03795,2015,FIRST,MATH 2(MST),S,3,____,0,0.0000,
4611-09335,2015,FIRST,STAT 172,AB-3L,3,____,5,1.0000,
2697-41195,2015,FIRST,BIO 70,F,3,____,4,1.0000,
1957-73921,2015,FIRST,VETA 103,G-1L,3,____,2,1.0000,
1957-73921,2015,FIRST,ZOTC 111,AB,3,____,4,1.0000,
1957-73921,2015,FIRST,CHEM 160,S,3,____,6,1.0000,
4742-42366,2015,FIRST,HUM 2(AH),W-3R,3,____,3,1.0000,
6089-74290,2015,FIRST,ENSC 26,C-1L,3,____,5,1.0000,
9223-95195,2015,FIRST,SOC 151,V,3,____,4,1.0000,
9223-95195,2015,FIRST,SOC 140,X,3,____,0,0.0000,
0504-07445,2015,FIRST,ZOTC 111,AB,3,____,2,1.0000,
0504-07445,2015,FIRST,CHEM 160,S,3,____,5,1.0000,
2640-36291,2015,FIRST,PE 2-BW,BW-UV,0,____,2,1.0000,
2640-36291,2015,FIRST,CHEM 15.1,8L,2,____,5,1.0000,
2640-36291,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
2913-55390,2015,FIRST,MATH 36,H-1R,5,____,2,1.0000,
8083-09296,2015,FIRST,CERP 131,U,3,____,3,1.0000,
8083-09296,2015,FIRST,BIO 151,B,3,____,5,1.0000,
8083-09296,2015,FIRST,HUM 2(AH),X1-1R,3,____,6,1.0000,
8083-09296,2015,FIRST,NASC 10(MST),G,3,____,7,1.0000,
8083-09296,2015,FIRST,CERP 122,C,3,____,0,0.0000,
0803-98768,2015,FIRST,BIO 2,W-5L,3,____,4,1.0000,
1540-68019,2015,FIRST,FRM 94,Y-3L,3,____,1,1.0000,
3636-85368,2015,FIRST,FBS 9,Y-5L,3,____,3,1.0000,
8773-36971,2015,FIRST,FPPS 42,ST-1L,3,____,3,1.0000,
8773-36971,2015,FIRST,FPPS 43,ST-1L,3,____,4,1.0000,
5567-47114,2015,FIRST,FRM 94,Y-3L,3,____,1,1.0000,
1339-72642,2015,FIRST,SFI 30,Y-1L,3,____,3,1.0000,
5288-15135,2015,FIRST,CHEM 32.0,U,3,____,3,1.0000,
4080-80661,2015,FIRST,MATH 2(MST),S,3,____,6,1.0000,
4080-80661,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
4080-80661,2015,FIRST,FIL 21,W,3,____,0,0.0000,
7172-80242,2015,FIRST,COMA 101,T,3,____,2,1.0000,
5731-41110,2015,FIRST,HUM 2(AH),W-3R,3,____,1,1.0000,
5731-41110,2015,FIRST,AGRI 121,T,3,____,0,0.0000,
0819-97909,2015,FIRST,HUM 2(AH),W-3R,3,____,0,0.0000,
0819-97909,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
0339-63886,2015,FIRST,NASC 4(MST),V,3,____,1,1.0000,
0339-63886,2015,FIRST,NASC 2(MST),G,3,____,5,1.0000,
0152-68555,2015,FIRST,DEVC 125,CD-1L,3,____,6,1.0000,
0152-68555,2015,FIRST,DEVC 135,C-1L,3,____,7,1.0000,
0152-68555,2015,FIRST,DEVC 153,Z,3,____,0,0.0000,
1794-90437,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
7606-94349,2015,FIRST,HUM 2(AH),W-3R,3,____,6,1.0000,
7702-05794,2015,FIRST,CRPT 2,G-5L,3,____,8,1.0000,
8611-05475,2015,FIRST,CHEM 43.0,D,3,____,2,1.0000,
8611-05475,2015,FIRST,CMSC 11,T-6L,3,____,0,0.0000,
8611-05475,2015,FIRST,CHEM 120,B,3,____,0,0.0000,
2340-67298,2015,FIRST,MATH 2(MST),S,3,____,8,1.0000,
2340-67298,2015,FIRST,DEVC 153,Z,3,____,0,0.0000,
2340-67298,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
5939-29452,2015,FIRST,CMSC 11,T-5L,3,____,3,1.0000,
5939-29452,2015,FIRST,CRPT 2,G-5L,3,____,6,1.0000,
5939-29452,2015,FIRST,HUM 2(AH),X1-1R,3,____,8,1.0000,
4846-50077,2015,FIRST,CMSC 11,U-2L,3,____,0,0.0000,
4846-50077,2015,FIRST,MATH 165,T,3,____,0,0.0000,
4901-17882,2015,FIRST,SFI 30,Y-1L,3,____,3,1.0000,
8414-95127,2015,FIRST,NASC 9(MST),X,3,____,4,1.0000,
8414-95127,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
5711-03156,2015,FIRST,CHEM 15.0,G,3,____,5,1.0000,
5711-03156,2015,FIRST,CHEM 15.1,9L,2,____,6,1.0000,
5711-03156,2015,FIRST,BIO 2,W-2L,3,____,0,0.0000,
5711-03156,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
4173-48011,2015,FIRST,MATH 17,U-4R,5,____,4,1.0000,
4173-48011,2015,FIRST,MGT 101,G,3,____,0,0.0000,
6941-81169,2015,FIRST,MATH 36,H-1R,5,____,5,1.0000,
6941-81169,2015,FIRST,CMSC 11,U-2L,3,____,6,1.0000,
2114-48242,2015,FIRST,BIO 3,E-2L,5,____,0,0.0000,
2114-48242,2015,FIRST,EDUC 102,U,3,____,0,0.0000,
2037-35387,2015,FIRST,CRPT 1,T-1L,3,____,4,1.0000,
5165-11237,2015,FIRST,MATH 17,U-4R,5,____,4,1.0000,
5165-11237,2015,FIRST,NASC 4(MST),G,3,____,5,1.0000,
3589-03760,2015,FIRST,PE 2-BR,BR-B,0,____,2,1.0000,
3589-03760,2015,FIRST,CMSC 11,T-4L,3,____,9,1.0000,
7983-23517,2015,FIRST,CMSC 21,ST-1L,3,____,3,1.0000,
7983-23517,2015,FIRST,NASC 7(MST),U,3,____,5,1.0000,
7983-23517,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
0847-30927,2015,FIRST,BIO 70,F,3,____,4,1.0000,
2932-44393,2015,FIRST,MATH 36,H-1R,5,____,8,1.0000,
2498-83675,2015,FIRST,NASC 2(MST),T,3,____,3,1.0000,
2498-83675,2015,FIRST,MATH 17,X-3R,5,____,4,1.0000,
2498-83675,2015,FIRST,BIO 2,W-3L,3,____,7,1.0000,
5004-73217,2015,FIRST,CMSC 11,T-6L,3,____,6,1.0000,
1883-04135,2015,FIRST,HUM 2(AH),W-3R,3,____,0,0.0000,
1883-04135,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
1883-04135,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
4076-91816,2015,FIRST,HUM 2(AH),X1-1R,3,____,4,1.0000,
4076-91816,2015,FIRST,NASC 10(MST),U,3,____,5,1.0000,
4076-91816,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
2573-27522,2015,FIRST,MATH 17,U-3R,5,____,3,1.0000,
3459-59204,2015,FIRST,CRSC 1,Y-2L,3,____,5,1.0000,
3459-59204,2015,FIRST,CRPT 1,ST-2L,3,____,0,0.0000,
7722-94274,2015,FIRST,MATH 17,U-3R,5,____,6,1.0000,
6797-32451,2015,FIRST,HUM 2(AH),W-3R,3,____,5,1.0000,
6797-32451,2015,FIRST,NASC 2(MST),T,3,____,6,1.0000,
0801-07216,2015,FIRST,CMSC 21,UV-1L,3,____,2,1.0000,
0801-07216,2015,FIRST,CMSC 57,V-2L,3,____,3,1.0000,
0801-07216,2015,FIRST,NASC 9(MST),X,3,____,7,1.0000,
8722-70945,2015,FIRST,MATH 17,U-3R,5,____,3,1.0000,
8722-70945,2015,FIRST,HUM 2(AH),X1-1R,3,____,7,1.0000,
8403-93717,2015,FIRST,HUM 2(AH),W-3R,3,____,5,1.0000,
8403-93717,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
8403-93717,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
6852-61514,2015,FIRST,CMSC 11,T-4L,3,____,8,1.0000,
6758-19426,2015,FIRST,CRPT 1,T-5L,3,____,5,1.0000,
6219-69251,2015,FIRST,EDUC 102,U,3,____,5,1.0000,
8791-10595,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
7125-82430,2015,FIRST,AEC 1,T-1R,3,____,0,0.0000,
7880-86432,2015,FIRST,MATH 36,H-1R,5,____,4,1.0000,
7880-86432,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
9099-80907,2015,FIRST,MATH 36,H-1R,5,____,6,1.0000,
9099-80907,2015,FIRST,CMSC 11,U-2L,3,____,7,1.0000,
2962-78274,2015,FIRST,MATH 36,H-1R,5,____,6,1.0000,
2962-78274,2015,FIRST,CMSC 11,U-6L,3,____,7,1.0000,
1289-58473,2015,FIRST,CHEM 16.0,Y,3,____,6,1.0000,
1289-58473,2015,FIRST,EDUC 102,U,3,____,0,0.0000,
7498-69338,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
8685-12849,2015,FIRST,CRPT 1,ST-1L,3,____,0,0.0000,
8685-12849,2015,FIRST,MATH 1(MST),Z,3,____,0,0.0000,
8482-39651,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
7530-59578,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
6861-32370,2015,FIRST,MGT 101,X,3,____,3,1.0000,
6861-32370,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
6861-32370,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
0616-68852,2015,FIRST,CRPT 1,ST-1L,3,____,0,0.0000,
4594-70721,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
4594-70721,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
9076-80843,2015,FIRST,PE 2-BW,BW-EF2,0,____,2,1.0000,
9076-80843,2015,FIRST,NASC 10(MST),U,3,____,5,1.0000,
9076-80843,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
0327-54485,2015,FIRST,CMSC 57,V-2L,3,____,4,1.0000,
3890-13540,2015,FIRST,CMSC 57,V-2L,3,____,4,1.0000,
3890-13540,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
4971-44168,2015,FIRST,SDS 10,V,3,____,5,1.0000,
4971-44168,2015,FIRST,CERP 31,E,3,____,6,1.0000,
4971-44168,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
4971-44168,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
8016-12651,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
9671-84695,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
9671-84695,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
3779-76652,2015,FIRST,NASC 2(MST),T,3,____,5,1.0000,
3779-76652,2015,FIRST,CRPT 2,G-5L,3,____,8,1.0000,
3779-76652,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
1490-78819,2015,FIRST,CMSC 21,ST-1L,3,____,3,1.0000,
1490-78819,2015,FIRST,NASC 7(MST),U,3,____,6,1.0000,
4424-97508,2015,FIRST,CMSC 11,U-2L,3,____,9,1.0000,
1941-80778,2015,FIRST,CMSC 11,U-1L,3,____,0,0.0000,
6047-71248,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
0344-63094,2015,FIRST,CMSC 11,U-2L,3,____,6,1.0000,
9041-54973,2015,FIRST,CMSC 11,U-2L,3,____,8,1.0000,
4380-38396,2015,FIRST,MATH 17,U-3R,5,____,2,1.0000,
8192-45730,2015,FIRST,CMSC 11,U-4L,3,____,9,1.0000,
8192-45730,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
8435-46428,2015,FIRST,HUM 2(AH),W-3R,3,____,0,0.0000,
8435-46428,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
3298-34088,2015,FIRST,NASC 2(MST),G,3,____,5,1.0000,
3298-34088,2015,FIRST,CMSC 11,U-3L,3,____,0,0.0000,
3298-34088,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
2813-52111,2015,FIRST,NASC 7(MST),U,3,____,5,1.0000,
2813-52111,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
2813-52111,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
0556-07120,2015,FIRST,NASC 10(MST),U,3,____,6,1.0000,
8627-74218,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
8627-74218,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
8627-74218,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
8699-19280,2015,FIRST,CMSC 11,U-5L,3,____,9,1.0000,
4354-68795,2015,FIRST,CMSC 11,T-6L,3,____,7,1.0000,
1943-25184,2015,FIRST,CMSC 11,U-2L,3,____,4,1.0000,
1943-25184,2015,FIRST,NASC 9(MST),X,3,____,7,1.0000,
9579-95999,2015,FIRST,HUM 2(AH),X1-1R,3,____,5,1.0000,
9579-95999,2015,FIRST,MATH 17,U-4R,5,____,7,1.0000,
9579-95999,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
9579-95999,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
9234-96670,2015,FIRST,HUM 2(AH),W-3R,3,____,0,0.0000,
9234-96670,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
1212-90710,2015,FIRST,HUM 2(AH),X1-1R,3,____,3,1.0000,
1212-90710,2015,FIRST,MATH 17,U-5R,5,____,5,1.0000,
1212-90710,2015,FIRST,POSC 1(SSP),A-3R,3,____,6,1.0000,
1212-90710,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
4870-94115,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
4870-94115,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
0166-92038,2015,FIRST,NASC 2(MST),T,3,____,6,1.0000,
8460-25925,2015,FIRST,MATH 17,U-4R,5,____,5,1.0000,
8460-25925,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
4284-92979,2015,FIRST,PE 2-AD,AD-X,0,____,2,1.0000,
8169-93115,2015,FIRST,HUM 2(AH),W-3R,3,____,7,1.0000,
8169-93115,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
6148-24041,2015,FIRST,CRPT 1,ST-1L,3,____,0,0.0000,
9002-89332,2015,FIRST,HUM 2(AH),W-2R,3,____,6,1.0000,
0202-01896,2015,FIRST,NASC 9(MST),X,3,____,6,1.0000,
0202-01896,2015,FIRST,NASC 4(MST),V,3,____,7,1.0000,
0315-24766,2015,FIRST,CMSC 11,U-2L,3,____,3,1.0000,
0315-24766,2015,FIRST,NASC 2(MST),Z,3,____,5,1.0000,
4873-80227,2015,FIRST,MATH 17,U-4R,5,____,3,1.0000,
4873-80227,2015,FIRST,HUM 2(AH),X1-1R,3,____,0,0.0000,
4873-80227,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
4873-80227,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
0268-84252,2015,FIRST,NASC 7(MST),U,3,____,4,1.0000,
0268-84252,2015,FIRST,DEVC 11,CD-1L,3,____,5,1.0000,
8739-92382,2015,FIRST,MATH 17,U-4R,5,____,2,1.0000,
8739-92382,2015,FIRST,NASC 2(MST),T,3,____,5,1.0000,
8739-92382,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
8421-28943,2015,FIRST,MATH 17,U-4R,5,____,4,1.0000,
3977-19965,2015,FIRST,CHEM 16.0,Y,3,____,3,1.0000,
3977-19965,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
6329-01454,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
9075-80593,2015,FIRST,CRPT 1,ST-1L,3,____,0,0.0000,
5574-57594,2015,FIRST,MATH 17,U-4R,5,____,2,1.0000,
5574-57594,2015,FIRST,HUM 2(AH),X1-1R,3,____,7,1.0000,
5574-57594,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
6381-63458,2015,FIRST,CHEM 40.0,A,3,____,2,1.0000,
6381-63458,2015,FIRST,CHEM 40.1,16L,1,____,3,1.0000,
6381-63458,2015,FIRST,NASC 9(MST),X,3,____,8,1.0000,
9618-96198,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
1341-96118,2015,FIRST,CMSC 11,U-2L,3,____,5,1.0000,
1341-96118,2015,FIRST,NASC 2(MST),Z,3,____,7,1.0000,
9569-52275,2015,FIRST,MATH 17,X-3R,5,____,3,1.0000,
9569-52275,2015,FIRST,NASC 4(MST),H,3,____,7,1.0000,
9569-52275,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
8710-81180,2015,FIRST,MATH 17,U-4R,5,____,3,1.0000,
8710-81180,2015,FIRST,NASC 4(MST),G,3,____,4,1.0000,
1224-05303,2015,FIRST,CMSC 11,U-2L,3,____,5,1.0000,
0329-55090,2015,FIRST,PE 2-BR,BR-ST,0,____,2,1.0000,
0329-55090,2015,FIRST,CMSC 11,U-2L,3,____,6,1.0000,
8799-14561,2015,FIRST,BIO 2,W-3L,3,____,6,1.0000,
8799-14561,2015,FIRST,CERP 31,B,3,____,8,1.0000,
8186-91899,2015,FIRST,NASC 4(MST),G,3,____,4,1.0000,
8186-91899,2015,FIRST,NASC 10(MST),U,3,____,8,1.0000,
8186-91899,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
0287-29363,2015,FIRST,NASC 7(MST),U,3,____,7,1.0000,
1626-33322,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
1386-88850,2015,FIRST,MATH 17,X-5R,5,____,3,1.0000,
1386-88850,2015,FIRST,BIO 2,W-3L,3,____,5,1.0000,
1386-88850,2015,FIRST,HUM 2(AH),V-4R,3,____,7,1.0000,
1386-88850,2015,FIRST,NASC 8(MST),D-2R,3,____,0,0.0000,
2442-81493,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
9714-04648,2015,FIRST,CHEM 16.0,Y,3,____,5,1.0000,
9714-04648,2015,FIRST,CRSC 1,U-3L,3,____,0,0.0000,
5854-68972,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
6910-60743,2015,FIRST,EDUC 102,U,3,____,0,0.0000,
6910-60743,2015,FIRST,BIO 70,Z,3,____,0,0.0000,
5713-60975,2015,FIRST,MATH 17,U-4R,5,____,2,1.0000,
8028-87276,2015,FIRST,NASC 10(MST),U,3,____,4,1.0000,
8028-87276,2015,FIRST,HUM 2(AH),X1-1R,3,____,0,0.0000,
1058-19670,2015,FIRST,CHEM 16.0,Y,3,____,4,1.0000,
2178-89104,2015,FIRST,CMSC 11,U-2L,3,____,5,1.0000,
2178-89104,2015,FIRST,NASC 2(MST),Z,3,____,8,1.0000,
0357-19103,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
7974-27062,2015,FIRST,CRPT 1,ST-2L,3,____,0,0.0000,
9146-09012,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
3259-82411,2015,FIRST,NASC 7(MST),U,3,____,4,1.0000,
3259-82411,2015,FIRST,CMSC 11,T-4L,3,____,6,1.0000,
3259-82411,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
3473-62108,2015,FIRST,NASC 4(MST),V,3,____,7,1.0000,
0430-47508,2015,FIRST,HUM 2(AH),W-2R,3,____,0,0.0000,
7253-65619,2015,FIRST,CRPT 1,ST-8L,3,____,5,1.0000,
7253-65619,2015,FIRST,MATH 2(MST),S,3,____,7,1.0000,
7253-65619,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
4783-09519,2015,FIRST,CRPT 1,T-3L,3,____,5,1.0000,
4783-09519,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
4783-09519,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
1694-98618,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
8542-09236,2015,FIRST,HUM 2(AH),X1-1R,3,____,2,1.0000,
8542-09236,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
3875-66322,2015,FIRST,PE 2-TD,TD-C,0,____,2,1.0000,
3875-66322,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
7822-60518,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
4357-95719,2015,FIRST,HUM 2(AH),W-2R,3,____,6,1.0000,
0631-67930,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
6676-53144,2015,FIRST,MATH 1(MST),V,3,____,5,1.0000,
6676-53144,2015,FIRST,CRPT 2,G-1L,3,____,0,0.0000,
6676-53144,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
3453-71433,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
1189-22375,2015,FIRST,SFFG 101,T,3,____,6,1.0000,
1189-22375,2015,FIRST,SFI 100,ST-1L,3,____,0,0.0000,
1189-22375,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
