stdno,schoolyear,term,course,section,units,grade,courserank,contrib
2014-58159,2015,FIRST,CHEM 32.0,X,3,,3,1.0000,
2014-58159,2015,FIRST,CHEM 32.1,5L,2,,4,1.0000,
2014-58159,2015,FIRST,CRSC 1,Y-1L,3,,5,1.0000,
2014-58159,2015,FIRST,PHYS 3,E-1L,3,,6,1.0000,
2014-58159,2015,FIRST,BOT 20,ST-5L,3,,7,1.0000,
2014-58159,2015,FIRST,MATH 26,EF-3R,3,,8,1.0000,
2012-03553,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2012-03553,2015,FIRST,CMSC 124,T-1L,3,,2,1.0000,
2012-03553,2015,FIRST,SPCM 1(AH),Y-6R,3,,3,1.0000,
2012-03553,2015,FIRST,CMSC 165,U-4L,3,,4,1.0000,
2012-03553,2015,FIRST,MATH 27,W-2R,3,,5,1.0000,
2012-03553,2015,FIRST,NASC 2(MST),G,3,,6,1.0000,
2012-03553,2015,FIRST,NASC 6(MST),C,3,,7,1.0000,
2012-69426,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2012-69426,2015,FIRST,PHYS 13,U-6L,3,,2,1.0000,
2012-69426,2015,FIRST,ENG 2(AH),G-6R,3,,3,1.0000,
2012-69426,2015,FIRST,MCB 1,U-1L,3,,4,1.0000,
2012-69426,2015,FIRST,MATH 36,H-4R,5,,5,1.0000,
2012-69426,2015,FIRST,NASC 5(MST),W-3R,3,,6,1.0000,
2012-69426,2015,FIRST,STAT 1,H-8L,3,,7,1.0000,
2012-07407,2015,FIRST,PHYS 81,ABST-2L,5,,3,1.0000,
2012-07407,2015,FIRST,HUM 3(AH),F,3,,4,1.0000,
2013-23598,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2013-23598,2015,FIRST,STAT 101,B-6L,3,,2,1.0000,
2013-23598,2015,FIRST,MATH 17,Y-1R,5,,3,1.0000,
2013-23598,2015,FIRST,HUME 10(SSP),S-4R,3,,4,1.0000,
2013-23598,2015,FIRST,ECON 11,W-5R,3,,5,1.0000,
2013-23598,2015,FIRST,BIO 30,A-3L,3,,6,1.0000,
2011-97519,2015,FIRST,SOSC 2(SSP),X-2R,3,,1,1.0000,
2011-97519,2015,FIRST,SPCM 1(AH),U1-1R,3,,3,1.0000,
2013-98200,2015,FIRST,FRM 94,Y-3L,3,,1,1.0000,
2013-98200,2015,FIRST,FPPS 11,AB-2L,3,,2,1.0000,
2013-98200,2015,FIRST,FBS 21,A-4L,4,,3,1.0000,
2011-18438,2015,FIRST,SOSC 3(SSP),D-5R,3,,1,1.0000,
2011-18438,2015,FIRST,JAP 10,T2,3,,2,1.0000,
2010-42173,2015,FIRST,WLDL 101,Y-2L,3,,2,1.0000,
2010-42173,2015,FIRST,HUME 10(SSP),U-1R,3,,3,1.0000,
2010-42173,2015,FIRST,ECON 11,W-1R,3,,4,1.0000,
2010-42173,2015,FIRST,DEVC 30,X-3R,3,,5,1.0000,
2010-42173,2015,FIRST,NASC 6(MST),D,3,,7,1.0000,
2010-42173,2015,FIRST,BIO 30,A-5L,3,,0,0.0000,
2012-02895,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2012-02895,2015,FIRST,CHEM 40.0,D,3,,2,1.0000,
2012-02895,2015,FIRST,CHEM 40.1,5L,1,,3,1.0000,
2012-02895,2015,FIRST,BIO 70,Z,3,,4,1.0000,
2012-02895,2015,FIRST,MATH 26,W-3R,3,,5,1.0000,
2012-02895,2015,FIRST,ENG 2(AH),Y-1R,3,,6,1.0000,
2012-02895,2015,FIRST,BIO 30,A-4L,3,,7,1.0000,
2012-02895,2015,FIRST,ZOO 3,ST-3L,3,,8,1.0000,
2013-98283,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2013-98283,2015,FIRST,PHYS 81,GY-4L,5,,2,1.0000,
2013-98283,2015,FIRST,CHEM 32.0,X,3,,3,1.0000,
2013-98283,2015,FIRST,MATH 28,T-2R,3,,4,1.0000,
2013-98283,2015,FIRST,MCB 1,S-9L,3,,5,1.0000,
2013-98283,2015,FIRST,SOSC 3(SSP),D-4R,3,,6,1.0000,
2011-62835,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2011-62835,2015,FIRST,MATH 14,B-4R,3,,2,1.0000,
2011-62835,2015,FIRST,CHEM 40.0,C,3,,3,1.0000,
2011-62835,2015,FIRST,CHEM 40.1,11L,1,,4,1.0000,
2011-62835,2015,FIRST,BIO 30,S-11L,3,,5,1.0000,
2011-62835,2015,FIRST,HUM 3(AH),W,3,,7,1.0000,
2011-62835,2015,FIRST,HUME 10(SSP),S-3R,3,,8,1.0000,
2014-71724,2015,FIRST,HUM 1(AH),Z,3,,2,1.0000,
2014-71724,2015,FIRST,BOT 11,B-4L,3,,3,1.0000,
2014-71724,2015,FIRST,IT 1(MST),G-3L,3,,4,1.0000,
2014-71724,2015,FIRST,ENG 1(AH),E-2R,3,,5,1.0000,
2014-71724,2015,FIRST,CHEM 15.0,G,3,,6,1.0000,
2014-71724,2015,FIRST,CHEM 15.1,24L,2,,7,1.0000,
2011-48950,2015,FIRST,HIST 2(SSP),T-6R,3,,1,1.0000,
2011-48950,2015,FIRST,PHYS 23,F-2L,3,,2,1.0000,
2011-48950,2015,FIRST,HUM 3(AH),W,3,,4,1.0000,
2011-28239,2015,FIRST,DEVC 199,S1,1,,1,1.0000,
2012-19856,2015,FIRST,ECON 130,T,3,,2,1.0000,
2012-19856,2015,FIRST,AECO 110,B-2L,3,,3,1.0000,
2012-19856,2015,FIRST,STAT 1,V-5L,3,,4,1.0000,
2012-19856,2015,FIRST,SOIL 1,U-8L,3,,5,1.0000,
2012-19856,2015,FIRST,ABE 2,A-2L,3,,6,1.0000,
2012-19856,2015,FIRST,AECO 151,ST-1R,3,,7,1.0000,
2013-53975,2015,FIRST,ABE 70,Y-2L,3,,2,1.0000,
2013-53975,2015,FIRST,ENSC 10b,7L,2,,3,1.0000,
2013-53975,2015,FIRST,ENSC 11,V,3,,4,1.0000,
2013-53975,2015,FIRST,PHYS 82,DV-4L,5,,5,1.0000,
2013-53975,2015,FIRST,HUM 1(AH),Z,3,,6,1.0000,
2011-19526,2015,FIRST,HUM 2(AH),B-3R,3,,2,1.0000,
2011-19526,2015,FIRST,PI 10(SSP),Z1-1R,3,,3,1.0000,
2011-19526,2015,FIRST,SPCM 1(AH),G-6R,3,,4,1.0000,
2011-19526,2015,FIRST,HUM 3(AH),W,3,,5,1.0000,
2011-19526,2015,FIRST,ENSC 13,X,3,,6,1.0000,
2011-19526,2015,FIRST,ECON 10(SSP),T,3,,0,0.0000,
2011-43326,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2011-43326,2015,FIRST,ENSC 13,U,3,,3,1.0000,
2011-43326,2015,FIRST,ENSC 10b,3L,2,,4,1.0000,
2011-43326,2015,FIRST,PHYS 82,DV-2L,5,,5,1.0000,
2011-43326,2015,FIRST,SPCM 1(AH),B-6R,3,,6,1.0000,
2011-43326,2015,FIRST,ENSC 16,W,3,,7,1.0000,
2011-27586,2015,FIRST,ABE 71,T-1L,3,,1,1.0000,
2011-27586,2015,FIRST,ENSC 10b,8L,2,,2,1.0000,
2011-27586,2015,FIRST,ENSC 13,D,3,,3,1.0000,
2011-27586,2015,FIRST,ENSC 21,C,3,,4,1.0000,
2011-27586,2015,FIRST,IE 150,U,3,,6,1.0000,
2014-50978,2015,FIRST,CHEM 40.0,E,3,,2,1.0000,
2014-50978,2015,FIRST,CHEM 40.1,12L,1,,3,1.0000,
2014-50978,2015,FIRST,BOT 11,B-4L,3,,4,1.0000,
2014-50978,2015,FIRST,IT 1(MST),V-6L,3,,5,1.0000,
2014-50978,2015,FIRST,HUM 2(AH),X1-6R,3,,6,1.0000,
2014-50978,2015,FIRST,STAT 1,S-7L,3,,7,1.0000,
2014-50978,2015,FIRST,SPCM 1(AH),Y-2R,3,,8,1.0000,
2013-45219,2015,FIRST,NSTP 1,EM1,0,,2,1.0000,
2013-45219,2015,FIRST,HUM 3(AH),W,3,,3,1.0000,
2013-45219,2015,FIRST,FRM 104,GH-5L,3,,4,1.0000,
2013-45219,2015,FIRST,FBS 31,AB-2L,3,,5,1.0000,
2013-45219,2015,FIRST,FPPS 11,ST1-2L,3,,6,1.0000,
2013-45219,2015,FIRST,SFI 100,U-3L,3,,7,1.0000,
2013-45219,2015,FIRST,PSY 1(SSP),E-5R,3,,8,1.0000,
2013-45219,2015,FIRST,STAT 1,S-9L,3,,9,1.0000,
2010-36734,2015,FIRST,MATH 14,YZ-3R,3,,1,1.0000,
2010-36734,2015,FIRST,CHEM 15.0,X,3,,2,1.0000,
2010-36734,2015,FIRST,CHEM 15.1,34L,2,,3,1.0000,
2010-36734,2015,FIRST,STAT 1,V-4L,3,,4,1.0000,
2010-36734,2015,FIRST,HFDS 31,U,3,,5,1.0000,
2013-06555,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2013-06555,2015,FIRST,ENSC 21,U,3,,2,1.0000,
2013-06555,2015,FIRST,PHYS 82,DV-4L,5,,3,1.0000,
2013-06555,2015,FIRST,ENSC 11,E,3,,4,1.0000,
2013-06555,2015,FIRST,ENSC 10b,8L,2,,5,1.0000,
2013-06555,2015,FIRST,HIST 1(SSP),V1-2R,3,,6,1.0000,
2013-06555,2015,FIRST,HUM 2(AH),B-2R,3,,7,1.0000,
2010-15151,2015,FIRST,AGRI 195,CD-2L,3,,1,1.0000,
2010-15151,2015,FIRST,PHYS 3,E-4L,3,,2,1.0000,
2010-15151,2015,FIRST,AECO 111,T-1L,3,,3,1.0000,
2011-31590,2015,FIRST,ECON 101,T-4R,3,,2,1.0000,
2011-31590,2015,FIRST,ENG 2(AH),G-2R,3,,3,1.0000,
2011-31590,2015,FIRST,MATH 174,B-3L,3,,5,1.0000,
2011-31590,2015,FIRST,MATH 181,V,3,,6,1.0000,
2006-13348,2015,FIRST,CMSC 57,V-2L,3,,2,1.0000,
2006-13348,2015,FIRST,IT 1(MST),G-6L,3,,3,1.0000,
2006-13348,2015,FIRST,ENG 1(AH),D-3R,3,,4,1.0000,
2006-13348,2015,FIRST,NASC 3(MST),EF-2R,3,,5,1.0000,
2006-13348,2015,FIRST,STAT 101,B-4L,3,,6,1.0000,
2006-13348,2015,FIRST,ENG 1(AH),D-3R,3,,0,0.0000,
2010-00234,2015,FIRST,MATH 28,T-3R,3,,1,1.0000,
2014-31597,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2014-31597,2015,FIRST,CHEM 40.0,T,3,,2,1.0000,
2014-31597,2015,FIRST,CHEM 40.1,13L,1,,3,1.0000,
2014-31597,2015,FIRST,SPCM 1(AH),U1-5R,3,,4,1.0000,
2014-31597,2015,FIRST,PHYS 1,F-3L,3,,5,1.0000,
2014-31597,2015,FIRST,ENTR 1(SSP),B-2R,3,,6,1.0000,
2014-31597,2015,FIRST,HFDS 12,D,3,,7,1.0000,
2014-31597,2015,FIRST,ENG 1(AH),A-4R,3,,0,0.0000,
2014-33817,2015,FIRST,NSTP 1,HE-EF2,0,,1,1.0000,
2014-33817,2015,FIRST,CHEM 15.0,T,3,,3,1.0000,
2014-33817,2015,FIRST,CHEM 15.1,33L+,2,,4,1.0000,
2014-33817,2015,FIRST,MATH 36,H-5R,5,,5,1.0000,
2014-33817,2015,FIRST,CMSC 11,U-3L,3,,6,1.0000,
2014-33817,2015,FIRST,ENSC 10a,3L,2,,7,1.0000,
2014-33817,2015,FIRST,PI 10(SSP),A-3R,3,,8,1.0000,
2012-69922,2015,FIRST,PE 1,YZ2,0,,1,1.0000,
2012-69922,2015,FIRST,NSTP 1,AS2,0,,2,1.0000,
2012-69922,2015,FIRST,ENSC 21,T,3,,3,1.0000,
2012-69922,2015,FIRST,ENG 2(AH),F-6R,3,,4,1.0000,
2012-69922,2015,FIRST,ENSC 10a,6L,2,,5,1.0000,
2012-69922,2015,FIRST,ENSC 11,Y,3,,6,1.0000,
2012-69922,2015,FIRST,PHYS 13,U-2L,3,,7,1.0000,
2012-69922,2015,FIRST,POSC 1(SSP),W-3R,3,,8,1.0000,
2012-69922,2015,FIRST,SPCM 1(AH),Y-1R,3,,9,1.0000,
2011-72108,2015,FIRST,ZOO 113,X-4L,5,,1,1.0000,
2011-72108,2015,FIRST,JAP 10,U,3,,2,1.0000,
2011-72108,2015,FIRST,BOT 3,AB-6L,3,,3,1.0000,
2011-72108,2015,FIRST,PHYS 3,X-1L,3,,4,1.0000,
2011-72108,2015,FIRST,FRCH 10,F,3,,5,1.0000,
2013-22509,2015,FIRST,CMSC 131,AB-4L,3,,1,1.0000,
2013-22509,2015,FIRST,CMSC 124,B-3L,3,,2,1.0000,
2013-22509,2015,FIRST,CMSC 127,ST-3L,3,,3,1.0000,
2013-22509,2015,FIRST,CMSC 100,EF-2L,3,,4,1.0000,
2013-22509,2015,FIRST,SPCM 1(AH),U1-3R,3,,5,1.0000,
2013-22509,2015,FIRST,MATH 28,T-2R,3,,6,1.0000,
2013-11632,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2013-11632,2015,FIRST,CHEM 160,C,3,,2,1.0000,
2013-11632,2015,FIRST,PHYS 13,U-2L,3,,3,1.0000,
2013-11632,2015,FIRST,SPCM 1(AH),G-5R,3,,4,1.0000,
2013-11632,2015,FIRST,MATH 38,T-3R,3,,5,1.0000,
2013-11632,2015,FIRST,ENSC 11,Y,3,,7,1.0000,
2013-11632,2015,FIRST,ENSC 10a,6L,2,,8,1.0000,
2013-11632,2015,FIRST,STAT 1,V-9L,3,,0,0.0000,
2011-46914,2015,FIRST,MATH 36,H-3R,5,,1,1.0000,
2011-46914,2015,FIRST,ENG 2(AH),G-6R,3,,2,1.0000,
2011-46914,2015,FIRST,STAT 1,D-2L,3,,3,1.0000,
2014-43914,2015,FIRST,NSTP 1,HE-EF2,0,,1,1.0000,
2014-43914,2015,FIRST,CRSC 1,Y-4L,3,,2,1.0000,
2014-43914,2015,FIRST,BOT 20,ST-3L,3,,3,1.0000,
2014-43914,2015,FIRST,ENG 2(AH),U-6R,3,,4,1.0000,
2014-43914,2015,FIRST,HIST 1(SSP),V2-3R,3,,5,1.0000,
2014-43914,2015,FIRST,NASC 5(MST),Z-1R,3,,6,1.0000,
2013-09607,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2013-09607,2015,FIRST,STAT 135,W-2R,3,,3,1.0000,
2013-09607,2015,FIRST,STAT 144,CD-3R,3,,4,1.0000,
2013-09607,2015,FIRST,STAT 172,AB-4L,3,,5,1.0000,
2013-09607,2015,FIRST,ECON 10(SSP),T,3,,7,1.0000,
2013-09607,2015,FIRST,ECON 10(SSP),T,3,,8,1.0000,
2013-09607,2015,FIRST,ECON 10(SSP),T,3,,0,0.0000,
2010-16939,2015,FIRST,STAT 1,V-10L,3,,1,1.0000,
2010-16939,2015,FIRST,SOSC 1(SSP),X-4R,3,,2,1.0000,
2010-16939,2015,FIRST,ENG 2(AH),Y-4R,3,,3,1.0000,
2010-16939,2015,FIRST,MATH 14,B-4R,3,,4,1.0000,
2010-16939,2015,FIRST,HUME 10(SSP),G-2R,3,,5,1.0000,
2013-01989,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2013-01989,2015,FIRST,MGT 113,U,3,,2,1.0000,
2013-01989,2015,FIRST,MGT 151,U,3,,3,1.0000,
2013-01989,2015,FIRST,HUM 3(AH),F,3,,5,1.0000,
2013-01989,2015,FIRST,CHEM 15.0,H,3,,6,1.0000,
2013-01989,2015,FIRST,MATH 26,W-3R,3,,7,1.0000,
2013-01989,2015,FIRST,SPCM 1(AH),F-5R,3,,0,0.0000,
2014-07419,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2014-07419,2015,FIRST,HUME 10(SSP),U-1R,3,,3,1.0000,
2014-07419,2015,FIRST,SPCM 1(AH),Y-1R,3,,4,1.0000,
2014-07419,2015,FIRST,NASC 3(MST),UV-6R,3,,5,1.0000,
2014-07419,2015,FIRST,MATH 17,Z-2R,5,,6,1.0000,
2014-07419,2015,FIRST,PI 10(SSP),G1-1R,3,,7,1.0000,
2014-07419,2015,FIRST,NASC 6(MST),D,3,,8,1.0000,
2011-30234,2015,FIRST,ABE 11,B-1C,3,,2,1.0000,
2011-30234,2015,FIRST,ABE 40,S-2L+,4,,3,1.0000,
2011-30234,2015,FIRST,ABE 72,UV-2L,3,,5,1.0000,
2011-30234,2015,FIRST,ABE 81,G-2L,3,,6,1.0000,
2011-30234,2015,FIRST,ENG 10,T-2R,3,,7,1.0000,
2008-96222,2015,FIRST,ENG 1(AH),C-5R,3,,1,1.0000,
2008-96222,2015,FIRST,STAT 1,ST-7L,3,,2,1.0000,
2008-96222,2015,FIRST,FRM 184,T-2L,3,,3,1.0000,
2013-05740,2015,FIRST,ENSC 10b,8L,2,,2,1.0000,
2013-05740,2015,FIRST,HIST 1(SSP),V1-2R,3,,3,1.0000,
2013-05740,2015,FIRST,ENSC 11,E,3,,4,1.0000,
2013-05740,2015,FIRST,PHYS 82,DV-6L,5,,5,1.0000,
2013-05740,2015,FIRST,HUM 3(AH),F,3,,6,1.0000,
2013-14708,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2013-14708,2015,FIRST,ENSC 11,V,3,,2,1.0000,
2013-14708,2015,FIRST,ENSC 21,Y,3,,3,1.0000,
2013-14708,2015,FIRST,ENSC 26,C-4L,3,,4,1.0000,
2013-14708,2015,FIRST,HUM 3(AH),W,3,,5,1.0000,
2013-14708,2015,FIRST,PHYS 82,DV-4L,5,,6,1.0000,
2008-43383,2015,FIRST,VPTH 121,CD-2L,4,,2,1.0000,
2008-43383,2015,FIRST,VPHM 141,F-5L,4,,3,1.0000,
2008-43383,2015,FIRST,STAT 1,D-4L,3,,4,1.0000,
2008-43383,2015,FIRST,CHEM 160.1,2L,2,,5,1.0000,
2008-43383,2015,FIRST,VPHY 143,A-4L,4,,6,1.0000,
2008-43383,2015,FIRST,VPH 121,WX-3L,3,,7,1.0000,
2014-71405,2015,FIRST,PE 1,EF1,0,,1,1.0000,
2014-71405,2015,FIRST,NSTP 1,VM,0,,2,1.0000,
2014-71405,2015,FIRST,STAT 1,A-8L,3,,3,1.0000,
2014-71405,2015,FIRST,ECON 101,T-6R,3,,4,1.0000,
2014-71405,2015,FIRST,ANSC 1,AB-8L,3,,5,1.0000,
2014-71405,2015,FIRST,CHEM 15.1,26L,2,,6,1.0000,
2014-71405,2015,FIRST,CHEM 15.0,T,3,,7,1.0000,
2014-71405,2015,FIRST,MATH 14,YZ-2R,3,,8,1.0000,
2014-98817,2015,FIRST,BIO 150,C-3L,3,,2,1.0000,
2014-98817,2015,FIRST,CHEM 15.0,X,3,,3,1.0000,
2014-98817,2015,FIRST,CHEM 15.1,28L+,2,,4,1.0000,
2014-98817,2015,FIRST,SPCM 1(AH),B-5R,3,,5,1.0000,
2014-98817,2015,FIRST,HFDS 11,Y,3,,6,1.0000,
2014-98817,2015,FIRST,HUME 101,G,3,,7,1.0000,
2014-98817,2015,FIRST,ENG 1(AH),G-5R,3,,8,1.0000,
2008-47017,2015,FIRST,ENG 2(AH),Y-1R,3,,3,1.0000,
2008-47017,2015,FIRST,AECO 111,C-2L,3,,4,1.0000,
2008-47017,2015,FIRST,ENG 2(AH),Y-1R,3,,5,1.0000,
2008-47017,2015,FIRST,ECON 10(SSP),T,3,,6,1.0000,
2008-47017,2015,FIRST,ABE 1,U-1L,3,,7,1.0000,
2009-50479,2015,FIRST,PSY 1(SSP),E-6R,3,,1,1.0000,
2009-50479,2015,FIRST,IE 142,W,3,,2,1.0000,
2009-50479,2015,FIRST,ENG 2(AH),G-6R,3,,3,1.0000,
2009-50479,2015,FIRST,ENSC 10a,2L,2,,4,1.0000,
2009-50479,2015,FIRST,ENSC 12,U,3,,5,1.0000,
2009-50479,2015,FIRST,ENSC 14a,ZH,5,,6,1.0000,
2009-50479,2015,FIRST,SPCM 1(AH),B-3R,3,,7,1.0000,
2011-97511,2015,FIRST,AGRI 199,Y4,1,,1,1.0000,
2011-97511,2015,FIRST,HUM 3(AH),F,3,,2,1.0000,
2011-97511,2015,FIRST,HUME 10(SSP),U-2R,3,,5,1.0000,
2013-57042,2015,FIRST,MATH 181,V,3,,2,1.0000,
2013-57042,2015,FIRST,MATH 174,B-4L,3,,3,1.0000,
2013-57042,2015,FIRST,HIST 1(SSP),D-3R,3,,5,1.0000,
2013-57042,2015,FIRST,ECON 11,U-3R,3,,0,0.0000,
2013-57042,2015,FIRST,SOSC 2(SSP),X-5R,3,,0,0.0000,
2014-27664,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2014-27664,2015,FIRST,CRSC 1,Y-6L,3,,2,1.0000,
2014-27664,2015,FIRST,BOT 20,ST-4L,3,,3,1.0000,
2014-27664,2015,FIRST,HIST 1(SSP),D-4R,3,,4,1.0000,
2014-27664,2015,FIRST,SPCM 1(AH),F-1R,3,,5,1.0000,
2014-27664,2015,FIRST,ANSC 1,S-1L,3,,6,1.0000,
2004-65743,2015,FIRST,ENG 2(AH),U-6R,3,,1,1.0000,
2010-42249,2015,FIRST,ANSC 103,UV-2L,3,,1,1.0000,
2010-42249,2015,FIRST,AECO 120,U-2R,3,,2,1.0000,
2013-98286,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2013-98286,2015,FIRST,SPCM 1(AH),U1-5R,3,,2,1.0000,
2013-98286,2015,FIRST,IT 1(MST),G-5L,3,,3,1.0000,
2013-98286,2015,FIRST,PHLO 1(SSP),D-4R,3,,4,1.0000,
2013-98286,2015,FIRST,ENG 2(AH),F-5R,3,,5,1.0000,
2013-98286,2015,FIRST,MATH 2(MST),S,3,,6,1.0000,
2013-98286,2015,FIRST,HUM 3(AH),F,3,,7,1.0000,
2013-07243,2015,FIRST,NSTP 1,HE-EF2,0,,1,1.0000,
2013-07243,2015,FIRST,SPCM 1(AH),F-6R,3,,2,1.0000,
2013-07243,2015,FIRST,MATH 36,H-2R,5,,3,1.0000,
2013-07243,2015,FIRST,STAT 1,D-2L,3,,5,1.0000,
2013-07243,2015,FIRST,ENSC 10b,5L,2,,6,1.0000,
2013-07243,2015,FIRST,IE 164,C,3,,7,1.0000,
2013-07243,2015,FIRST,PI 10(SSP),B-6R,3,,0,0.0000,
2011-10446,2015,FIRST,IT 1(MST),V-5L,3,,3,1.0000,
2011-10446,2015,FIRST,DEVC 199,A2,1,,4,1.0000,
2009-19882,2015,FIRST,EE 126,F-2L,3,,1,1.0000,
2009-19882,2015,FIRST,EE 141,V-1L,3,,4,1.0000,
2009-23239,2015,FIRST,ENSC 10b,2L,2,,2,1.0000,
2009-23239,2015,FIRST,SOSC 3(SSP),V-4R,3,,3,1.0000,
2009-23239,2015,FIRST,HIST 1(SSP),D-2R,3,,4,1.0000,
2009-23239,2015,FIRST,ENSC 14a,ZH-2C,5,,5,1.0000,
2009-23239,2015,FIRST,HUM 1(AH),E,3,,6,1.0000,
2009-23239,2015,FIRST,ENG 10,T-4R,3,,7,1.0000,
2008-20064,2015,FIRST,DEVC 199,A2,1,,3,1.0000,
2013-52624,2015,FIRST,NSTP 1,EN1,0,,1,1.0000,
2013-52624,2015,FIRST,ENSC 10a,6L,2,,3,1.0000,
2013-52624,2015,FIRST,MATH 36,H-5R,5,,4,1.0000,
2013-52624,2015,FIRST,STAT 1,S-6L,3,,5,1.0000,
2012-34911,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2012-34911,2015,FIRST,ENSC 21,T,3,,2,1.0000,
2012-34911,2015,FIRST,PHYS 82,DV-6L,5,,3,1.0000,
2012-34911,2015,FIRST,ENSC 11,E,3,,4,1.0000,
2012-34911,2015,FIRST,ENSC 26,C-4L,3,,5,1.0000,
2012-34911,2015,FIRST,EE 170,D,3,,6,1.0000,
2009-18211,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2009-18211,2015,FIRST,PE 1,ST1,0,,2,1.0000,
2009-18211,2015,FIRST,SOSC 3(SSP),Y-6R,3,,3,1.0000,
2009-18211,2015,FIRST,ZOO 1,A-4L,3,,4,1.0000,
2009-18211,2015,FIRST,ENG 2(AH),G-5R,3,,5,1.0000,
2009-18211,2015,FIRST,CRSC 1,U-4L,3,,6,1.0000,
2009-18211,2015,FIRST,SPCM 1(AH),W-1R,3,,8,1.0000,
2009-18211,2015,FIRST,NASC 3(MST),EF-5R,3,,0,0.0000,
2012-03176,2015,FIRST,STAT 1,D-10L,3,,1,1.0000,
2012-03176,2015,FIRST,IT 1(MST),G-6L,3,,2,1.0000,
2012-03176,2015,FIRST,CHEM 160,B,3,,3,1.0000,
2012-03176,2015,FIRST,MCB 1,U-1L,3,,4,1.0000,
2012-03176,2015,FIRST,ENG 10,T-4R,3,,5,1.0000,
2012-03176,2015,FIRST,HNF 132,UV-2L,3,,6,1.0000,
2012-54012,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2012-54012,2015,FIRST,CHEM 32.0,U,3,,2,1.0000,
2012-54012,2015,FIRST,CHEM 43.0,T,3,,3,1.0000,
2012-54012,2015,FIRST,CHEM 43.1,3L,2,,4,1.0000,
2012-54012,2015,FIRST,SPCM 1(AH),B-2R,3,,5,1.0000,
2012-54012,2015,FIRST,PHYS 82,DV-6L,5,,6,1.0000,
2012-54012,2015,FIRST,PSY 1(SSP),X1-3R,3,,7,1.0000,
2011-21386,2015,FIRST,PI 10(SSP),A-3R,3,,1,1.0000,
2011-21386,2015,FIRST,CMSC 21,UV-4L,3,,4,1.0000,
2011-21386,2015,FIRST,STS 1,Y1,3,,6,1.0000,
2011-21386,2015,FIRST,DEVC 199,S4,1,,7,1.0000,
2011-21386,2015,FIRST,PI 10(SSP),A-3R,3,,0,0.0000,
2010-52745,2015,FIRST,CE 121,AB2,3,,1,1.0000,
2010-52745,2015,FIRST,CE 133,AB-2C,3,,2,1.0000,
2010-52745,2015,FIRST,STS 1,Y1,3,,3,1.0000,
2010-52745,2015,FIRST,ENSC 21,V,3,,4,1.0000,
2010-52745,2015,FIRST,CE 134,T-1C,3,,5,1.0000,
2010-52745,2015,FIRST,CE 135,CD-2C,3,,6,1.0000,
2010-52745,2015,FIRST,ENG 10,C-4R,3,,7,1.0000,
2012-22430,2015,FIRST,DEVC 70,D-2L,3,,1,1.0000,
2012-22430,2015,FIRST,DEVC 126,T-2L,3,,2,1.0000,
2012-22430,2015,FIRST,DEVC 144,ST-3L,3,,3,1.0000,
2012-22430,2015,FIRST,DEVC 153,Z,3,,4,1.0000,
2012-22430,2015,FIRST,ECON 11,U-6R,3,,5,1.0000,
2012-22430,2015,FIRST,STS 1,Y1,3,,6,1.0000,
2013-23272,2015,FIRST,PE 1,EF2,0,,1,1.0000,
2013-23272,2015,FIRST,NSTP 1,EM1,0,,2,1.0000,
2013-23272,2015,FIRST,ENG 1(AH),W1-1R,3,,3,1.0000,
2013-23272,2015,FIRST,ECON 11,E-7R,3,,4,1.0000,
2013-23272,2015,FIRST,MCB 1,U-8L,3,,5,1.0000,
2013-23272,2015,FIRST,STAT 1,ST-2L,3,,6,1.0000,
2013-23272,2015,FIRST,SPCM 1(AH),U1-3R,3,,7,1.0000,
2013-23272,2015,FIRST,HIST 1(SSP),D-3R,3,,8,1.0000,
2012-30353,2015,FIRST,ENSC 21,Y,3,,1,1.0000,
2012-30353,2015,FIRST,ENG 2(AH),U-1R,3,,2,1.0000,
2012-30353,2015,FIRST,NASC 6(MST),C,3,,3,1.0000,
2012-30353,2015,FIRST,PHYS 82,DV-6L,5,,4,1.0000,
2012-30353,2015,FIRST,ENSC 11,E,3,,5,1.0000,
2012-30353,2015,FIRST,ENSC 26,C-2L,3,,6,1.0000,
2014-77772,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
